NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
Chickasaw NRA,CHIC,National Recreation Area,Intermountain ,Traffic Count at Veterans Lake (Info Onlyl),1997,0
Chickasaw NRA,CHIC,National Recreation Area,Intermountain ,Traffic Count at Veterans Lake (Info Onlyl),1998,0
Chickasaw NRA,CHIC,National Recreation Area,Intermountain ,Traffic Count at Veterans Lake (Info Onlyl),1999,0
Chickasaw NRA,CHIC,National Recreation Area,Intermountain ,Traffic Count at West Hunting Area,1994,"7,323"
Chickasaw NRA,CHIC,National Recreation Area,Intermountain ,Traffic Count at West Hunting Area,1995,"7,514"
Chickasaw NRA,CHIC,National Recreation Area,Intermountain ,Traffic Count at West Hunting Area,1996,"9,176"
Chickasaw NRA,CHIC,National Recreation Area,Intermountain ,Traffic Count at West Hunting Area,1997,"22,756"
Chickasaw NRA,CHIC,National Recreation Area,Intermountain ,Traffic Count at West Hunting Area,1998,"14,644"
Chickasaw NRA,CHIC,National Recreation Area,Intermountain ,Traffic Count at West Hunting Area,1999,"9,119"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT CIRCLE CREEK ENTRANCE,1991,"19,866"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT CIRCLE CREEK ENTRANCE,1992,"18,192"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT CIRCLE CREEK ENTRANCE,1993,"15,723"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT CIRCLE CREEK ENTRANCE,1994,"15,930"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT CIRCLE CREEK ENTRANCE,1995,"17,154"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT CIRCLE CREEK ENTRANCE,1996,"14,692"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT CIRCLE CREEK ENTRANCE,1997,"14,824"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT CIRCLE CREEK ENTRANCE,1998,"12,861"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT CIRCLE CREEK ENTRANCE,1999,"14,848"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMERY ENTRANCE,1991,"8,683"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMERY ENTRANCE,1992,"10,978"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMERY ENTRANCE,1993,"9,587"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMERY ENTRANCE,1994,"10,167"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMERY ENTRANCE,1995,"8,181"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMERY ENTRANCE,1996,"6,854"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMERY ENTRANCE,1997,"7,492"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMERY ENTRANCE,1998,"5,800"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMERY ENTRANCE,1999,"5,266"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMIGRANT ENTRANCE,1991,"4,419"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMIGRANT ENTRANCE,1992,"3,418"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMIGRANT ENTRANCE,1993,"2,742"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMIGRANT ENTRANCE,1994,"2,789"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMIGRANT ENTRANCE,1995,"2,456"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMIGRANT ENTRANCE,1996,"2,495"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMIGRANT ENTRANCE,1997,"2,665"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMIGRANT ENTRANCE,1998,"1,938"
City of Rocks NRES,CIRO,National Reserve,Pacific West ,TRAFFIC COUNT AT EMIGRANT ENTRANCE,1999,"2,170"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #1,1991,"244,360"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #1,1992,"257,124"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #1,1993,"255,887"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #1,1994,"254,371"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #1,1995,"280,257"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #1,1996,"255,901"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #1,1997,"275,567"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #1,1998,"262,331"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #1,1999,"261,814"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #2,1991,"274,094"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #2,1992,"289,380"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #2,1993,"289,313"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #2,1994,"278,721"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #2,1995,"305,838"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #2,1996,"280,586"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #2,1997,"302,738"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #2,1998,"288,550"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT COLLEGE CREEK #2,1999,"286,146"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #1,1991,"1,148,005"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #1,1992,"910,958"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #1,1993,"969,678"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #1,1994,"970,678"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #1,1995,"952,906"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #1,1996,"886,628"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #1,1997,"930,858"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #1,1998,"960,647"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #1,1999,"951,815"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #3,1991,"796,530"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #3,1992,"829,964"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #3,1993,"791,258"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #3,1994,"774,356"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #3,1995,"763,415"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #3,1996,"713,052"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #3,1997,"813,692"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #3,1998,"852,844"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #3,1999,"899,581"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #6,1991,"1,022,124"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #6,1992,"906,902"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #6,1993,"1,009,111"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #6,1994,"967,652"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #6,1995,"905,736"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #6,1996,"815,189"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #6,1997,"998,957"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #6,1998,"879,786"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT WILLIAMSBURG T/C #6,1999,"890,060"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #1,1991,"347,157"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #1,1992,"349,753"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #1,1993,"318,696"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #1,1994,"308,097"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #1,1995,"313,199"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #1,1996,"265,300"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #1,1997,"315,951"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #1,1998,"333,671"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #1,1999,"320,107"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #2,1991,"313,386"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #2,1992,"345,601"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #2,1993,"346,334"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #2,1994,"370,720"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #2,1995,"364,282"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #2,1996,"305,820"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #2,1997,"339,779"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #2,1998,"313,847"
Colonial NHP,COLO,National Historical Park,Northeast ,TRAFFIC COUNT AT YORKTOWN CREEK #2,1999,"314,346"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT EAST GLADE MILE 25.3 AT DS ROAD,1992,"97,523"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT EAST GLADE MILE 25.3 AT DS ROAD,1993,"103,317"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT EAST GLADE MILE 25.3 AT DS ROAD,1994,"115,153"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT EAST GLADE MILE 25.3 AT DS ROAD,1995,"124,368"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT EAST GLADE MILE 25.3 AT DS ROAD,1996,"117,133"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT EAST GLADE MILE 25.3 AT DS ROAD,1997,"127,258"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT EAST GLADE MILE 25.3 AT DS ROAD,1998,"119,912"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT EAST GLADE MILE 25.3 AT DS ROAD,1999,"139,335"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT FRUITA ENTRANCE MILE .1,1992,"54,412"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT FRUITA ENTRANCE MILE .1,1993,"56,578"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT FRUITA ENTRANCE MILE .1,1994,"54,913"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT FRUITA ENTRANCE MILE .1,1995,"59,578"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT FRUITA ENTRANCE MILE .1,1996,"61,601"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT FRUITA ENTRANCE MILE .1,1997,"57,515"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT FRUITA ENTRANCE MILE .1,1998,"51,787"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT FRUITA ENTRANCE MILE .1,1999,"52,445"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT GRAND JUNCTION ENTRANCE MILE 22.3,1992,"157,428"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT GRAND JUNCTION ENTRANCE MILE 22.3,1993,"175,058"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT GRAND JUNCTION ENTRANCE MILE 22.3,1994,"182,008"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT GRAND JUNCTION ENTRANCE MILE 22.3,1995,"175,273"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT GRAND JUNCTION ENTRANCE MILE 22.3,1996,"196,618"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT GRAND JUNCTION ENTRANCE MILE 22.3,1997,"203,695"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT GRAND JUNCTION ENTRANCE MILE 22.3,1998,"201,037"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT GRAND JUNCTION ENTRANCE MILE 22.3,1999,"219,646"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,1992,"7,323"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,1993,"6,696"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,1994,"8,469"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,1995,"6,751"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,1996,"9,697"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,1997,"7,062"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,1998,"11,907"
Colorado NM,COLM,National Monument,Intermountain ,TRAFFIC COUNT AT WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,1999,"9,615"
Congaree NP,CONG,National Park,Southeast ,NUMBER OF VEHICLES AT ENTRANCE ,1992,"29,475"
Congaree NP,CONG,National Park,Southeast ,NUMBER OF VEHICLES AT ENTRANCE ,1993,"38,156"
Congaree NP,CONG,National Park,Southeast ,NUMBER OF VEHICLES AT ENTRANCE ,1994,"45,909"
Congaree NP,CONG,National Park,Southeast ,NUMBER OF VEHICLES AT ENTRANCE ,1995,"46,025"
Congaree NP,CONG,National Park,Southeast ,NUMBER OF VEHICLES AT ENTRANCE ,1996,"42,865"
Congaree NP,CONG,National Park,Southeast ,NUMBER OF VEHICLES AT ENTRANCE ,1997,"47,665"
Congaree NP,CONG,National Park,Southeast ,NUMBER OF VEHICLES AT ENTRANCE ,1998,"50,650"
Congaree NP,CONG,National Park,Southeast ,NUMBER OF VEHICLES AT ENTRANCE ,1999,"39,922"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT EAST ENTRANCE,1992,"23,981"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT EAST ENTRANCE,1993,"25,814"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT EAST ENTRANCE,1994,"23,895"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT EAST ENTRANCE,1995,"26,537"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT EAST ENTRANCE,1996,"27,400"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT EAST ENTRANCE,1997,"26,337"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT EAST ENTRANCE,1998,"27,186"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT EAST ENTRANCE,1999,"27,125"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT PICNIC AREA,1992,"8,434"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT PICNIC AREA,1993,"12,702"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT PICNIC AREA,1994,"13,002"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT PICNIC AREA,1995,"10,826"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT PICNIC AREA,1996,"11,956"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT PICNIC AREA,1997,"12,909"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT PICNIC AREA,1998,"12,293"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT PICNIC AREA,1999,"10,846"
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT WEST ENTRANCE,1992,0
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT WEST ENTRANCE,1993,0
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT WEST ENTRANCE,1994,0
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT WEST ENTRANCE,1995,0
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT WEST ENTRANCE,1996,0
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT WEST ENTRANCE,1997,0
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT WEST ENTRANCE,1998,0
Coronado NMEM,CORO,National Memorial,Intermountain ,TRAFFIC COUNT AT WEST ENTRANCE,1999,0
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT MAIN GATE,1991,"52,698"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT MAIN GATE,1992,"64,057"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT MAIN GATE,1993,"56,984"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT MAIN GATE,1994,"59,940"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT MAIN GATE,1995,"56,491"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT MAIN GATE,1996,"67,655"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT MAIN GATE,1997,"66,092"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT MAIN GATE,1998,"63,680"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT MAIN GATE,1999,"65,741"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT PICNIC AREA,1991,"16,312"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT PICNIC AREA,1992,"18,076"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT PICNIC AREA,1993,"11,965"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT PICNIC AREA,1994,"24,993"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT PICNIC AREA,1995,"22,207"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT PICNIC AREA,1996,"21,951"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT PICNIC AREA,1997,"24,932"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT PICNIC AREA,1998,"17,090"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT PICNIC AREA,1999,"19,314"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT TOUR ROAD,1991,"16,313"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT TOUR ROAD,1992,"31,790"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT TOUR ROAD,1993,"21,037"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT TOUR ROAD,1994,"33,318"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT TOUR ROAD,1995,"32,504"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT TOUR ROAD,1996,"36,004"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT TOUR ROAD,1997,"34,994"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT TOUR ROAD,1998,"29,769"
Cowpens NB,COWP,National Battlefield,Southeast ,TRAFFIC COUNT AT TOUR ROAD,1999,"28,686"
Crater Lake NP,CRLA,National Park,Pacific West ,TRAFFIC COUNT AT ANNIE SPRINGS ENTRANCE,1991,"127,477"
Crater Lake NP,CRLA,National Park,Pacific West ,TRAFFIC COUNT AT ANNIE SPRINGS ENTRANCE,1992,"134,256"
Crater Lake NP,CRLA,National Park,Pacific West ,TRAFFIC COUNT AT ANNIE SPRINGS ENTRANCE,1993,"119,662"
Crater Lake NP,CRLA,National Park,Pacific West ,TRAFFIC COUNT AT ANNIE SPRINGS ENTRANCE,1994,"121,517"
Crater Lake NP,CRLA,National Park,Pacific West ,TRAFFIC COUNT AT ANNIE SPRINGS ENTRANCE,1995,"131,259"
