,Code_Year,Traffic Count,Traffic Count Scaled,trf_annual_chg,trf_annual_chg_pct,Designation,Gross Area Acres,Region,cei_pct_area,RONI,Traffic Trend Cat,Traffic Trend Bins,Traffic Trend Chg,Traffic Trend UpDn,Traffic Trend SigChg,RONI Event,RONI Intensity,RONI Desc,CEI Cat,GAA Cat,Desig Code,Region Code,Vis Trend Code,RONI Event Code,RONI Int Code,CEI Cat Code,GAA Cat Code
5777,SHIL-1996,169545.0,0.004853050284293228,2060.0,0.012299608920201809,National Military Park,9319.16,Multiple,0.0030519999999999996,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,9,0,2,1,4,2,1
5778,SHIL-1997,173969.0,0.004979682709063722,4424.0,0.026093367542540328,National Military Park,9319.16,Multiple,0.001452,-0.2,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Large,9,0,2,2,1,2,1
5779,SHIL-1998,168998.0,0.004837392974991813,-4971.0,-0.028574056297386317,National Military Park,9319.16,Multiple,0.003862,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Large,9,0,2,0,3,2,1
5780,SHIL-1999,172583.0,0.004940009892442586,3585.0,0.021213268796080428,National Military Park,9319.16,Multiple,0.002228,-1.5,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Large,9,0,2,1,2,2,1
5781,SHIL-2000,135469.0,0.0038776600251432917,-37114.0,-0.21505014978300296,National Military Park,9319.16,Multiple,0.0011560000000000001,-1.7,Decrease,-1,1,0,0,La Niña,Strong,Strong La Niña,Nominal,Large,9,0,0,1,2,2,1
5782,SHIL-2001,177810.0,0.00508962736176342,42341.0,0.31255121097815736,National Military Park,9319.16,Multiple,0.0015060000000000002,-0.6,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,9,0,1,1,4,2,1
5783,SHIL-2002,212474.0,0.006081848512813232,34664.0,0.19494966537315112,National Military Park,9319.16,Multiple,0.00149,-0.1,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Large,9,0,1,2,1,2,1
5784,SHIL-2003,211501.0,0.006053997394074152,-973.0,-0.004579383830492201,National Military Park,9319.16,Multiple,0.00224,0.9,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Large,9,0,2,0,4,2,1
5785,SHIL-2004,143688.0,0.004112920400185942,-67813.0,-0.3206273256391223,National Military Park,9319.16,Multiple,0.0013980000000000002,0.3,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Nominal,Large,9,0,0,2,1,2,1
5786,SHIL-2005,143086.0,0.00409568877276464,-602.0,-0.004189633093925728,National Military Park,9319.16,Multiple,0.001476,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Large,9,0,2,0,4,2,1
5787,SHIL-2006,168360.0,0.004819130884801132,25274.0,0.1766350306808493,National Military Park,9319.16,Multiple,0.002732,-0.9,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,9,0,1,1,4,2,1
5788,SHIL-2007,188378.0,0.005392125432508123,20018.0,0.1188999762413875,National Military Park,9319.16,Multiple,0.002516,0.6,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Nominal,Large,9,0,1,0,4,2,1
5789,SHIL-2008,183489.0,0.0052521828636331366,-4889.0,-0.025953136778180043,National Military Park,9319.16,Multiple,0.001546,-1.6,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Large,9,0,2,1,2,2,1
5790,SHIL-2009,183333.0,0.005247717524965823,-156.0,-0.0008501872046825695,National Military Park,9319.16,Multiple,0.001376,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Large,9,0,2,1,4,2,1
5791,SHIL-2010,146887.0,0.004204488466831693,-36446.0,-0.1987967250849547,National Military Park,9319.16,Multiple,0.002108,1.5,Decrease,-1,1,0,0,El Niño,Strong,Strong El Niño,Nominal,Large,9,0,0,0,2,2,1
5792,SHIL-2011,156218.0,0.004471578691861863,9331.0,0.06352502263644842,National Military Park,9319.16,Multiple,0.002294,-1.4,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Large,9,0,2,1,0,2,1
5793,SHIL-2012,251652.0,0.007203278245556988,95434.0,0.6109027128755969,National Military Park,9319.16,Multiple,0.004725999999999999,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,9,0,1,1,4,2,1
5794,SHIL-2013,244230.0,0.006990831171269782,-7422.0,-0.02949310953221115,National Military Park,9319.16,Multiple,0.0017360000000000001,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Large,9,0,2,1,4,2,1
5795,SHIL-2014,174959.0,0.005008020435221676,-69271.0,-0.28363018466199896,National Military Park,9319.16,Multiple,0.0025739999999999995,-0.5,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Large,9,0,0,1,4,2,1
5796,SHIL-2015,171059.0,0.004896386968538826,-3900.0,-0.02229093673374905,National Military Park,9319.16,Multiple,0.00395,0.5,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Large,9,0,2,0,4,2,1
5797,SHIL-2016,206706.0,0.00591674547798588,35647.0,0.2083900876305836,National Military Park,9319.16,Multiple,0.004006,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Large,9,0,1,0,3,2,1
5798,SHIL-2017,224498.0,0.0064260230777862,17792.0,0.08607394076611226,National Military Park,9319.16,Multiple,0.003408,-0.7,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,9,0,2,1,4,2,1
5799,SHIL-2018,190298.0,0.005447083446875064,-34200.0,-0.15233988721503086,National Military Park,9319.16,Multiple,0.002828,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Large,9,0,0,1,0,2,1
5800,SHIL-2019,182898.0,0.005235266099835813,-7400.0,-0.038886378206812476,National Military Park,9319.16,Multiple,0.002884,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Large,9,0,2,0,4,2,1
5801,SHIL-2020,194270.0,0.0055607778390966735,11372.0,0.062176732386357424,National Military Park,9319.16,Multiple,0.0032299999999999994,0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Large,9,0,2,2,1,2,1
5802,SHIL-2021,191383.0,0.005478140449785549,-2887.0,-0.014860760796829155,National Military Park,9319.16,Multiple,0.003814,-1.2,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Large,9,0,2,1,0,2,1
5803,SHIL-2022,194543.0,0.005568592181764473,3160.0,0.016511393383947373,National Military Park,9319.16,Multiple,0.0017579999999999998,-1.2,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Large,9,0,2,1,0,2,1
5804,SHIL-2023,200556.0,0.005740708088216773,6013.0,0.030908333890193943,National Military Park,9319.16,Multiple,0.00308,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,9,0,2,1,4,2,1
5805,SHIL-2024,198469.0,0.005680969871558541,-2087.0,-0.010406071122280062,National Military Park,9319.16,Multiple,0.0045899999999999995,1.2,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Nominal,Large,9,0,2,0,0,2,1
5806,SHIL-2025,178069.0,0.005097040968909793,-20400.0,-0.10278683320820883,National Military Park,9319.16,Multiple,0.003166,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Large,9,0,0,1,0,2,1
5807,SLBE-1993,315389.0,0.009027683954778714,-145.0,-0.00045953843325917333,National Lakeshore,71318.57,Upper Midwest,0.3618,0.5,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Increased,Very Large,7,8,2,0,4,1,5
5808,SLBE-1994,314038.0,0.008989012976961142,-1351.0,-0.004283598984111684,National Lakeshore,71318.57,Upper Midwest,0.1348,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Very Large,7,8,2,2,1,2,5
5809,SLBE-1995,308275.0,0.00882405306196287,-5763.0,-0.018351282328890134,National Lakeshore,71318.57,Upper Midwest,0.051399999999999994,1.3,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Nominal,Very Large,7,8,2,0,0,2,5
5810,SLBE-1996,290151.0,0.008305272305511601,-18124.0,-0.05879166328764902,National Lakeshore,71318.57,Upper Midwest,0.3508,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Very Large,7,8,2,1,4,1,5
5811,SLBE-1997,309208.0,0.008850759222069307,19057.0,0.06567959441807886,National Lakeshore,71318.57,Upper Midwest,0.07339999999999999,-0.2,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Very Large,7,8,2,2,1,2,5
5812,SLBE-1998,350406.0,0.010030009365761615,41198.0,0.13323717368244029,National Lakeshore,71318.57,Upper Midwest,0.5064,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Very Large,7,8,1,0,3,0,5
5813,SLBE-1999,363511.0,0.010405126437781803,13105.0,0.03739947375330331,National Lakeshore,71318.57,Upper Midwest,0.35259999999999997,-1.5,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Increased,Very Large,7,8,2,1,2,1,5
5814,SLBE-2000,320668.0,0.009178789870321986,-42843.0,-0.11785888184951762,National Lakeshore,71318.57,Upper Midwest,0.12960000000000002,-1.7,Decrease,-1,1,0,0,La Niña,Strong,Strong La Niña,Nominal,Very Large,7,8,0,1,2,2,5
5815,SLBE-2001,303557.0,0.00868900519124244,-17111.0,-0.05336048498758841,National Lakeshore,71318.57,Upper Midwest,0.1882,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,7,8,2,1,4,2,5
5816,SLBE-2002,309550.0,0.008860548618378417,5993.0,0.01974258541229489,National Lakeshore,71318.57,Upper Midwest,0.099,-0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Very Large,7,8,2,2,1,2,5
5817,SLBE-2003,305663.0,0.00874928726325118,-3887.0,-0.0125569374899047,National Lakeshore,71318.57,Upper Midwest,0.051399999999999994,0.9,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,7,8,2,0,4,2,5
5818,SLBE-2004,298999.0,0.008558537155052589,-6664.0,-0.021801788243915685,National Lakeshore,71318.57,Upper Midwest,0.10039999999999999,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Very Large,7,8,2,2,1,2,5
5819,SLBE-2005,323937.0,0.009272361614574865,24938.0,0.08340496122060609,National Lakeshore,71318.57,Upper Midwest,0.1494,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,7,8,2,0,4,2,5
5820,SLBE-2006,306853.0,0.008783349782572355,-17084.0,-0.052738649799189345,National Lakeshore,71318.57,Upper Midwest,0.4224,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,7,8,2,1,4,0,5
5821,SLBE-2007,302644.0,0.008662871510452327,-4209.0,-0.013716665634685012,National Lakeshore,71318.57,Upper Midwest,0.1396,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,7,8,2,0,4,2,5
5822,SLBE-2008,293942.0,0.008413785759920495,-8702.0,-0.028753254649026578,National Lakeshore,71318.57,Upper Midwest,0.2638,-1.6,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Increased,Very Large,7,8,2,1,2,1,5
5823,SLBE-2009,312822.0,0.008954206234528746,18880.0,0.06423035837001857,National Lakeshore,71318.57,Upper Midwest,0.1884,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,7,8,2,1,4,2,5
5824,SLBE-2010,340257.0,0.009739504736693863,27435.0,0.08770163223814181,National Lakeshore,71318.57,Upper Midwest,0.4482,1.5,Minimal Change,0,0,1,0,El Niño,Strong,Strong El Niño,Extreme,Very Large,7,8,2,0,2,0,5
5825,SLBE-2011,360690.0,0.010324378230214542,20433.0,0.06005166682830919,National Lakeshore,71318.57,Upper Midwest,0.08439999999999999,-1.4,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Very Large,7,8,2,1,0,2,5
5826,SLBE-2012,405408.0,0.011604384733579576,44718.0,0.12397904017300175,National Lakeshore,71318.57,Upper Midwest,0.5226,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,7,8,1,1,4,0,5
5827,SLBE-2013,352840.0,0.010099680098558038,-52568.0,-0.12966690346515117,National Lakeshore,71318.57,Upper Midwest,0.1226,-0.6,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,7,8,0,1,4,2,5
5828,SLBE-2014,368757.0,0.010555287762453142,15917.0,0.045111098514907605,National Lakeshore,71318.57,Upper Midwest,0.444,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,7,8,2,1,4,0,5
5829,SLBE-2015,413291.0,0.01183002745610801,44534.0,0.12076787694877657,National Lakeshore,71318.57,Upper Midwest,0.2528,0.5,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Increased,Very Large,7,8,1,0,4,1,5
5830,SLBE-2016,453134.0,0.012970492126119483,39843.0,0.09640422849759613,National Lakeshore,71318.57,Upper Midwest,0.6198,2.2,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Very Large,7,8,2,0,3,0,5
5831,SLBE-2017,448290.0,0.012831837635706222,-4844.0,-0.010689994571142312,National Lakeshore,71318.57,Upper Midwest,0.345,-0.7,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Very Large,7,8,2,1,4,1,5
5832,SLBE-2018,438040.0,0.012538441986091043,-10250.0,-0.02286466349907426,National Lakeshore,71318.57,Upper Midwest,0.2648,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Increased,Very Large,7,8,2,1,0,1,5
5833,SLBE-2019,424821.0,0.012160061781967817,-13219.0,-0.030177609350744223,National Lakeshore,71318.57,Upper Midwest,0.385,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Increased,Very Large,7,8,2,0,4,1,5
5834,SLBE-2020,461387.0,0.013206725715999882,36566.0,0.08607389935996573,National Lakeshore,71318.57,Upper Midwest,0.2716,0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Increased,Very Large,7,8,2,2,1,1,5
5835,SLBE-2021,469252.0,0.013431853207143626,7865.0,0.01704642740259262,National Lakeshore,71318.57,Upper Midwest,0.4174,-1.2,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Very Large,7,8,2,1,0,0,5
5836,SLBE-2022,406517.0,0.011636128711669648,-62735.0,-0.1336914919915099,National Lakeshore,71318.57,Upper Midwest,0.0872,-1.2,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Very Large,7,8,0,1,0,2,5
5837,SLBE-2023,433536.0,0.01240951964405526,27019.0,0.06646462509562946,National Lakeshore,71318.57,Upper Midwest,0.36219999999999997,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Very Large,7,8,2,1,4,1,5
5838,SLBE-2024,450792.0,0.012903454798178142,17256.0,0.03980292294065545,National Lakeshore,71318.57,Upper Midwest,0.5182,1.2,Minimal Change,0,0,1,0,El Niño,Moderate,Moderate El Niño,Extreme,Very Large,7,8,2,0,0,0,5
5839,SLBE-2025,432223.0,0.0123719363769387,-18569.0,-0.04119194661839607,National Lakeshore,71318.57,Upper Midwest,0.1204,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Very Large,7,8,2,1,0,2,5
5840,STEA-2008,13030.0,0.0003729702745839793,13030.0,15.0,National Historic Site,62.48,Northeast,0.2352,-1.6,Sig Incr,10,1,1,1,La Niña,Strong,Strong La Niña,Increased,Small,4,1,4,1,2,1,3
5841,STEA-2009,53168.0,0.0015218790145112057,40138.0,3.0804297774366844,National Historic Site,62.48,Northeast,0.1592,-0.9,Sig Incr,10,1,1,1,La Niña,Weak,Weak La Niña,Nominal,Small,4,1,4,1,4,2,3
5842,STEA-2010,55838.0,0.001598305003240233,2670.0,0.05021817634667469,National Historic Site,62.48,Northeast,0.33880000000000005,1.5,Minimal Change,0,0,1,0,El Niño,Strong,Strong El Niño,Increased,Small,4,1,2,0,2,1,3
5843,STEA-2011,56351.0,0.0016129890977038999,513.0,0.00918729180844586,National Historic Site,62.48,Northeast,0.6314,-1.4,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Small,4,1,2,1,0,0,3
5844,STEA-2012,53232.0,0.001523710948323437,-3119.0,-0.05534950577629501,National Historic Site,62.48,Northeast,0.47479999999999994,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Small,4,1,2,1,4,0,3
5845,STEA-2013,44220.0,0.001265751768388608,-9012.0,-0.1692966636609558,National Historic Site,62.48,Northeast,0.1646,-0.6,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Small,4,1,0,1,4,2,3
5846,STEA-2014,46281.0,0.0013247457619356214,2061.0,0.0466078697421981,National Historic Site,62.48,Northeast,0.1074,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Small,4,1,2,1,4,2,3
5847,STEA-2015,47347.0,0.0013552589094956,1066.0,0.023033210172641042,National Historic Site,62.48,Northeast,0.18,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Small,4,1,2,0,4,2,3
5848,STEA-2016,53329.0,0.0015264874730076003,5982.0,0.12634380214163515,National Historic Site,62.48,Northeast,0.3778,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Small,4,1,1,0,3,1,3
5849,STEA-2017,55243.0,0.0015812737435796445,1914.0,0.035890416096307824,National Historic Site,62.48,Northeast,0.299,-0.7,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Small,4,1,2,1,4,1,3
5850,STEA-2018,51994.0,0.0014882744786430867,-3249.0,-0.05881288127002516,National Historic Site,62.48,Northeast,0.3496,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Increased,Small,4,1,2,1,0,1,3
5851,STEA-2019,54934.0,0.0015724289381424648,2940.0,0.05654498595991845,National Historic Site,62.48,Northeast,0.3968,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Small,4,1,2,0,4,1,3
5852,STEA-2020,22811.0,0.0006529412842314008,-32123.0,-0.5847562529580952,National Historic Site,62.48,Northeast,0.4376,0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Extreme,Small,4,1,0,2,1,0,3
5853,STEA-2021,36069.0,0.0010324378230214541,13258.0,0.5812108193415457,National Historic Site,62.48,Northeast,0.547,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Small,4,1,1,1,0,0,3
5854,STEA-2022,42455.0,0.001215230468723165,6386.0,0.17704954392969033,National Historic Site,62.48,Northeast,0.2064,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Increased,Small,4,1,1,1,0,1,3
5855,STEA-2023,37818.0,0.0010825011392338396,-4637.0,-0.10922152867742316,National Historic Site,62.48,Northeast,0.6038,-0.8,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Extreme,Small,4,1,0,1,4,0,3
5856,STEA-2024,38123.0,0.0010912314488077546,305.0,0.008064942619916441,National Historic Site,62.48,Northeast,0.5454,1.2,Minimal Change,0,0,1,0,El Niño,Moderate,Moderate El Niño,Extreme,Small,4,1,2,0,0,0,3
5857,STEA-2025,4762.0,0.00013630732521633992,-33361.0,-0.8750885292343205,National Historic Site,62.48,Northeast,0.1524,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Small,4,1,0,1,0,2,3
5858,STGE-2025,940.0,2.690652786714816e-05,940.0,15.0,National Historical Park,17.47,Ohio Valley,0.1974,-1.1,Sig Incr,10,1,1,1,La Niña,Moderate,Moderate La Niña,Nominal,Small,5,4,4,1,0,2,3
5859,STRI-1994,104626.0,0.0029948110474768545,13582.0,0.1491806159659066,National Battlefield,709.49,Ohio Valley,0.1642,0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Medium,2,4,1,2,1,2,2
5860,STRI-1995,123891.0,0.0035462517489243113,19265.0,0.1841320513065586,National Battlefield,709.49,Ohio Valley,0.0922,1.3,Increase,1,1,1,0,El Niño,Moderate,Moderate El Niño,Nominal,Medium,2,4,1,0,0,2,2
5861,STRI-1996,127429.0,0.0036475233399817265,3538.0,0.028557360905957656,National Battlefield,709.49,Ohio Valley,0.34119999999999995,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Medium,2,4,2,1,4,1,2
5862,STRI-1997,166014.0,0.004751979060996526,38585.0,0.30279606682937166,National Battlefield,709.49,Ohio Valley,0.11720000000000001,-0.2,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Medium,2,4,1,2,1,2,2
5863,STRI-1998,130633.0,0.003739234526456559,-35381.0,-0.213120580192032,National Battlefield,709.49,Ohio Valley,0.43439999999999995,2.2,Decrease,-1,1,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Medium,2,4,0,0,3,0,2
5864,STRI-1999,129822.0,0.00371602049017969,-811.0,-0.006208232223098299,National Battlefield,709.49,Ohio Valley,0.2662,-1.5,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Increased,Medium,2,4,2,1,2,1,2
5865,STRI-2000,122635.0,0.003510300047859271,-7187.0,-0.05536041657038098,National Battlefield,709.49,Ohio Valley,0.1582,-1.7,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Medium,2,4,2,1,2,2,2
5866,STRI-2001,124185.0,0.003554667194874249,1550.0,0.01263913238471888,National Battlefield,709.49,Ohio Valley,0.059000000000000004,-0.6,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Medium,2,4,2,1,4,2,2
5867,STRI-2002,129101.0,0.0036953826108262707,4916.0,0.03958610138100415,National Battlefield,709.49,Ohio Valley,0.1402,-0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Medium,2,4,2,2,1,2,2
5868,STRI-2003,142447.0,0.004077398058608142,13346.0,0.1033764262089372,National Battlefield,709.49,Ohio Valley,0.2112,0.9,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Increased,Medium,2,4,1,0,4,1,2
5869,STRI-2004,142583.0,0.0040812909179591345,136.0,0.0009547410615878187,National Battlefield,709.49,Ohio Valley,0.20440000000000003,0.3,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Increased,Medium,2,4,2,2,1,1,2
5870,STRI-2005,149906.0,0.0042909042196305446,7323.0,0.05135955899370893,National Battlefield,709.49,Ohio Valley,0.069,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Medium,2,4,2,0,4,2,2
5871,STRI-2006,132432.0,0.00379072904095975,-17474.0,-0.11656638159913546,National Battlefield,709.49,Ohio Valley,0.19079999999999997,-0.9,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Medium,2,4,0,1,4,2,2
5872,STRI-2007,134347.0,0.0038455439354976107,1915.0,0.014460251298779751,National Battlefield,709.49,Ohio Valley,0.2758,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Medium,2,4,2,0,4,1,2
5873,STRI-2008,135085.0,0.0038666684222699033,738.0,0.005493237660684645,National Battlefield,709.49,Ohio Valley,0.2932,-1.6,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Increased,Medium,2,4,2,1,2,1,2
5874,STRI-2009,128088.0,0.0036663865334545464,-6997.0,-0.05179701669319318,National Battlefield,709.49,Ohio Valley,0.2588,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Medium,2,4,2,1,4,1,2
5875,STRI-2010,126808.0,0.003629747857209919,-1280.0,-0.00999312972331522,National Battlefield,709.49,Ohio Valley,0.1906,1.5,Minimal Change,0,0,0,0,El Niño,Strong,Strong El Niño,Nominal,Medium,2,4,2,0,2,2,2
5876,STRI-2011,126170.0,0.0036114857670192374,-638.0,-0.005031228313671062,National Battlefield,709.49,Ohio Valley,0.2554,-1.4,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Increased,Medium,2,4,2,1,0,1,2
5877,STRI-2012,157067.0,0.004495880438839745,30897.0,0.24488388681937068,National Battlefield,709.49,Ohio Valley,0.48,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Extreme,Medium,2,4,1,1,4,0,2
