,Code_Year,Visitors,Visitors Scaled,vis_annual_chg,vis_annual_chg_pct,Designation,Gross Area Acres,Region,cei_pct_area,RONI,Visitor Trend Cat,Visitor Trend Bins,Visitor Trend Chg,Visitor Trend UpDn,Visitor Trend SigChg,RONI Event,RONI Intensity,RONI Desc,CEI Cat,GAA Cat,Desig Code,Region Code,Vis Trend Code,RONI Event Code,RONI Int Code,CEI Cat Code,GAA Cat Code
1672,BRCA-2017,2571684.0,0.11814504554931701,206574.0,0.08734223778175222,National Park,35835.08,Southwest,0.45439999999999997,-0.7,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,16,7,2,1,4,0,5
1673,BRCA-2018,2679478.0,0.12309718081941359,107794.0,0.04191572526017971,National Park,35835.08,Southwest,0.4104,-1.1,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Very Large,16,7,2,1,0,0,5
1674,BRCA-2019,2594904.0,0.11921178934741006,-84574.0,-0.031563610524139404,National Park,35835.08,Southwest,0.11,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,16,7,2,0,4,2,5
1675,BRCA-2020,1464655.0,0.0672873228938839,-1130249.0,-0.4355648609736622,National Park,35835.08,Southwest,0.40659999999999996,0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Extreme,Very Large,16,7,0,2,1,0,5
1676,BRCA-2021,2104600.0,0.09668686466264619,639945.0,0.43692541929669443,National Park,35835.08,Southwest,0.5376,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Very Large,16,7,1,1,0,0,5
1677,BRCA-2022,2354660.0,0.10817480411790671,250060.0,0.11881592701701035,National Park,35835.08,Southwest,0.132,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Very Large,16,7,1,1,0,2,5
1678,BRCA-2023,2461269.0,0.11307249962052955,106609.0,0.04527575106384786,National Park,35835.08,Southwest,0.13019999999999998,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,16,7,2,1,4,2,5
1679,BRCA-2024,2498075.0,0.11476339420419075,36806.0,0.014954074503843343,National Park,35835.08,Southwest,0.41259999999999997,1.2,Minimal Change,0,0,1,0,El Niño,Moderate,Moderate El Niño,Extreme,Very Large,16,7,2,0,0,0,5
1680,BRCA-2025,1967367.0,0.09038228018186649,-530708.0,-0.21244678402369824,National Park,35835.08,Southwest,0.5256000000000001,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Extreme,Very Large,16,7,0,1,0,0,5
1723,BUFF-1980,576352.0,0.026478032795802266,-99480.0,-0.14719634465370093,National River,94301.32,South,0.1152,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,23,5,0,0,4,2,5
1724,BUFF-1981,580075.0,0.02664907014120711,3723.0,0.006459594136916329,National River,94301.32,South,0.1084,0.0,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Very Large,23,5,2,2,1,2,5
1725,BUFF-1982,606935.0,0.02788303820394524,26860.0,0.04630435719519028,National River,94301.32,South,0.0484,0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Very Large,23,5,2,2,1,2,5
1726,BUFF-1983,655774.0,0.03012673761630815,48839.0,0.08046825442592699,National River,94301.32,South,0.32020000000000004,2.5,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Very Large,23,5,2,0,3,1,5
1727,BUFF-1984,510009.0,0.02343018680971753,-145765.0,-0.2222793218395362,National River,94301.32,South,0.052199999999999996,-0.5,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,23,5,0,1,4,2,5
1728,BUFF-1985,761086.0,0.03496484798946818,251077.0,0.49229915550509895,National River,94301.32,South,0.18960000000000002,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,23,5,1,1,4,2,5
1729,BUFF-1986,972516.0,0.04467809696581679,211430.0,0.27780040626157887,National River,94301.32,South,0.1454,-0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Very Large,23,5,1,2,1,2,5
1730,BUFF-1987,1052496.0,0.04835243671480398,79980.0,0.0822402921905655,National River,94301.32,South,0.1562,1.6,Minimal Change,0,0,1,0,El Niño,Strong,Strong El Niño,Nominal,Very Large,23,5,2,0,2,2,5
1731,BUFF-1988,1058464.0,0.048626611003650635,5968.0,0.005670330338547605,National River,94301.32,South,0.1286,0.7,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,23,5,2,0,4,2,5
1732,BUFF-1989,1059334.0,0.04866657944053009,870.0,0.0008219457629168304,National River,94301.32,South,0.2228,-1.7,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Increased,Very Large,23,5,2,1,2,1,5
1733,BUFF-1990,920768.0,0.042300755963933956,-138566.0,-0.13080482642868066,National River,94301.32,South,0.0902,0.2,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Nominal,Very Large,23,5,0,2,1,2,5
1734,BUFF-1991,981833.0,0.045106126766283325,61065.0,0.06631963751998332,National River,94301.32,South,0.2052,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Very Large,23,5,2,0,4,1,5
1735,BUFF-1992,1190674.0,0.05470043518736652,208841.0,0.21270521565276376,National River,94301.32,South,0.22399999999999998,2.3,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Very Large,23,5,1,0,3,1,5
1736,BUFF-1993,1002084.0,0.04603647253093373,-188590.0,-0.15838928203689676,National River,94301.32,South,0.2568,0.5,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Increased,Very Large,23,5,0,0,4,1,5
1737,BUFF-1994,957256.0,0.043977041394804725,-44828.0,-0.04473477273362313,National River,94301.32,South,0.0712,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Very Large,23,5,2,2,1,2,5
1738,BUFF-1995,700564.0,0.032184423004619434,-256692.0,-0.2681539734407515,National River,94301.32,South,0.10859999999999999,1.3,Decrease,-1,1,0,0,El Niño,Moderate,Moderate El Niño,Nominal,Very Large,23,5,0,0,0,2,5
1739,BUFF-1996,716530.0,0.03291791273245551,15966.0,0.02279020903158027,National River,94301.32,South,0.14300000000000002,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,23,5,2,1,4,2,5
1740,BUFF-1997,580305.0,0.02665963650957754,-136225.0,-0.19011765034262348,National River,94301.32,South,0.1998,-0.2,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Nominal,Very Large,23,5,0,2,1,2,5
1741,BUFF-1998,651223.0,0.02991766134476976,70918.0,0.12220814916294018,National River,94301.32,South,0.3478,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Very Large,23,5,1,0,3,1,5
1742,BUFF-1999,796279.0,0.036581640172340224,145056.0,0.22274397556597356,National River,94301.32,South,0.24739999999999998,-1.5,Increase,1,1,1,0,La Niña,Strong,Strong La Niña,Increased,Very Large,23,5,1,1,2,1,5
1743,BUFF-2000,731783.0,0.033618646718343255,-64496.0,-0.08099673606863926,National River,94301.32,South,0.15560000000000002,-1.7,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Very Large,23,5,2,1,2,2,5
1744,BUFF-2001,794676.0,0.03650799717887153,62893.0,0.08594487710154514,National River,94301.32,South,0.13140000000000002,-0.6,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,23,5,2,1,4,2,5
1745,BUFF-2002,765628.0,0.03517351079441816,-29048.0,-0.0365532619583327,National River,94301.32,South,0.081,-0.1,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Very Large,23,5,2,2,1,2,5
1746,BUFF-2003,635344.0,0.029188168460621625,-130284.0,-0.17016619036921324,National River,94301.32,South,0.0848,0.9,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,23,5,0,0,4,2,5
1747,BUFF-2004,1191021.0,0.05471637662138626,555677.0,0.8746080863280364,National River,94301.32,South,0.135,0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Very Large,23,5,1,2,1,2,5
1748,BUFF-2005,984059.0,0.04520839083581628,-206962.0,-0.1737685565577769,National River,94301.32,South,0.111,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,23,5,0,0,4,2,5
1749,BUFF-2006,1068090.0,0.049068836490319186,84031.0,0.08539223766054678,National River,94301.32,South,0.3212,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Very Large,23,5,2,1,4,1,5
1750,BUFF-2007,1194043.0,0.05485520951362731,125953.0,0.11792358321864263,National River,94301.32,South,0.2266,0.6,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Increased,Very Large,23,5,1,0,4,1,5
1751,BUFF-2008,1405802.0,0.06458357299081884,211759.0,0.17734620947486815,National River,94301.32,South,0.17739999999999997,-1.6,Increase,1,1,1,0,La Niña,Strong,Strong La Niña,Nominal,Very Large,23,5,1,1,2,2,5
1752,BUFF-2009,1522586.0,0.06994871544200314,116784.0,0.0830728651687791,National River,94301.32,South,0.1728,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,23,5,2,1,4,2,5
1753,BUFF-2010,1545599.0,0.0710059495085628,23013.0,0.01511441718234635,National River,94301.32,South,0.115,1.5,Minimal Change,0,0,1,0,El Niño,Strong,Strong El Niño,Nominal,Very Large,23,5,2,0,2,2,5
1754,BUFF-2011,1169802.0,0.05374156022811595,-375797.0,-0.24314003826348232,National River,94301.32,South,0.3886,-1.4,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Increased,Very Large,23,5,0,1,0,1,5
1755,BUFF-2012,1093083.0,0.05021703320632865,-76719.0,-0.06558289351531285,National River,94301.32,South,0.5436,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,23,5,2,1,4,0,5
1756,BUFF-2013,1125227.0,0.051693752097194415,32144.0,0.02940673306601603,National River,94301.32,South,0.1602,-0.6,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,23,5,2,1,4,2,5
1757,BUFF-2014,1357057.0,0.06234419200726819,231830.0,0.20602953892858952,National River,94301.32,South,0.151,-0.5,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,23,5,1,1,4,2,5
1758,BUFF-2015,1463304.0,0.06722525696489062,106247.0,0.07829221617072828,National River,94301.32,South,0.3448,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Very Large,23,5,2,0,4,1,5
1759,BUFF-2016,1785359.0,0.08202069942375621,322055.0,0.22008755528584628,National River,94301.32,South,0.4218,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Very Large,23,5,1,0,3,0,5
1760,BUFF-2017,1471330.0,0.06759397728028661,-314029.0,-0.1758912353201793,National River,94301.32,South,0.3332,-0.7,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Increased,Very Large,23,5,0,1,4,1,5
1761,BUFF-2018,1240119.0,0.05697197468334891,-231211.0,-0.157144216457219,National River,94301.32,South,0.18280000000000002,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Very Large,23,5,0,1,0,2,5
1762,BUFF-2019,1326282.0,0.06093036597857251,86163.0,0.06947962252009686,National River,94301.32,South,0.27,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Very Large,23,5,2,0,4,1,5
1763,BUFF-2020,1478846.0,0.06793926782233947,152564.0,0.11503134325882429,National River,94301.32,South,0.24359999999999998,0.1,Increase,1,1,1,0,Neutral,Neutral,Neutral,Increased,Very Large,23,5,1,2,1,1,5
1764,BUFF-2021,1515874.0,0.06964036124851473,37028.0,0.025038442136638975,National River,94301.32,South,0.1524,-1.2,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Very Large,23,5,2,1,0,2,5
1765,BUFF-2022,1306932.0,0.06004141281349496,-208942.0,-0.1378359942844854,National River,94301.32,South,0.2242,-1.2,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Increased,Very Large,23,5,0,1,0,1,5
1766,BUFF-2023,1549467.0,0.07118364826011422,242535.0,0.18557583715143558,National River,94301.32,South,0.46020000000000005,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,23,5,1,1,4,0,5
1767,BUFF-2024,1686348.0,0.07747206160321395,136881.0,0.08834070038277679,National River,94301.32,South,0.4988,1.2,Minimal Change,0,0,1,0,El Niño,Moderate,Moderate El Niño,Extreme,Very Large,23,5,2,0,0,0,5
1768,BUFF-2025,1393246.0,0.0640067411592574,-293102.0,-0.1738087274987132,National River,94301.32,South,0.32380000000000003,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Increased,Very Large,23,5,0,1,0,1,5
1769,CABR-1980,1253098.0,0.057568239444565523,56651.0,0.04734936023074988,National Monument,159.94,West,0.1016,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Medium,13,9,2,0,4,2,2
1770,CABR-1981,1332313.0,0.06120743453353802,79215.0,0.063215327133233,National Monument,159.94,West,0.1656,0.0,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Medium,13,9,2,2,1,2,2
1771,CABR-1982,1466162.0,0.06735655557707623,133849.0,0.10046362979269886,National Monument,159.94,West,0.4886,0.1,Increase,1,1,1,0,Neutral,Neutral,Neutral,Extreme,Medium,13,9,1,2,1,0,2
1772,CABR-1983,1450605.0,0.0666418556086467,-15557.0,-0.010610696498749798,National Monument,159.94,West,0.5682,2.5,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Medium,13,9,2,0,3,0,2
1773,CABR-1984,1461025.0,0.06712055803655927,10420.0,0.007183209764201833,National Monument,159.94,West,0.1202,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Medium,13,9,2,1,4,2,2
1774,CABR-1985,1652089.0,0.07589817806407226,191064.0,0.1307739429510104,National Monument,159.94,West,0.044199999999999996,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Medium,13,9,1,1,4,2,2
1775,CABR-1986,1687899.0,0.07754331567861628,35810.0,0.021675587695336025,National Monument,159.94,West,0.139,-0.3,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Medium,13,9,2,2,1,2,2
1776,CABR-1987,1739363.0,0.07990760951259823,51464.0,0.0304899759997488,National Monument,159.94,West,0.027999999999999997,1.6,Minimal Change,0,0,1,0,El Niño,Strong,Strong El Niño,Nominal,Medium,13,9,2,0,2,2,2
1777,CABR-1988,1608694.0,0.07390457999696423,-130669.0,-0.07512462895899245,National Monument,159.94,West,0.008199999999999999,0.7,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Medium,13,9,2,0,4,2,2
1778,CABR-1989,1452501.0,0.0667289592366047,-156193.0,-0.09709304566312797,National Monument,159.94,West,0.0154,-1.7,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Medium,13,9,2,1,2,2,2
1779,CABR-1990,1386847.0,0.0637127664148992,-65654.0,-0.045200657348945024,National Monument,159.94,West,0.1656,0.2,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Medium,13,9,2,2,1,2,2
1780,CABR-1991,1234781.0,0.05672674305569082,-152066.0,-0.10964872116390632,National Monument,159.94,West,0.0,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Medium,13,9,0,0,4,2,2
1781,CABR-1992,1300818.0,0.05976053117776969,66037.0,0.05348073868969477,National Monument,159.94,West,0.1998,2.3,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Medium,13,9,2,0,3,2,2
1782,CABR-1993,1152220.0,0.052933830277294584,-148598.0,-0.11423427412597305,National Monument,159.94,West,0.0814,0.5,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Medium,13,9,0,0,4,2,2
1783,CABR-1994,1119473.0,0.05142940912500547,-32747.0,-0.028420787696794014,National Monument,159.94,West,0.001,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Medium,13,9,2,2,1,2,2
1784,CABR-1995,1054946.0,0.04846499150831509,-64527.0,-0.05764051477793569,National Monument,159.94,West,0.3274,1.3,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Increased,Medium,13,9,2,0,0,1,2
1785,CABR-1996,1047672.0,0.048130818623417206,-7274.0,-0.006895139656437391,National Monument,159.94,West,0.6344,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Medium,13,9,2,1,4,0,2
1786,CABR-1997,1115458.0,0.05124495708584338,67786.0,0.06470154781267419,National Monument,159.94,West,0.295,-0.2,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Increased,Medium,13,9,2,2,1,1,2
1787,CABR-1998,1095638.0,0.05033441177670452,-19820.0,-0.017768486128567816,National Monument,159.94,West,0.4722,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Medium,13,9,2,0,3,0,2
1788,CABR-1999,1167486.0,0.05363516149269892,71848.0,0.06557640388522487,National Monument,159.94,West,0.0006,-1.5,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Medium,13,9,2,1,2,2,2
1789,CABR-2000,1136296.0,0.05220227006020441,-31190.0,-0.026715523783582842,National Monument,159.94,West,0.045599999999999995,-1.7,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Medium,13,9,2,1,2,2,2
1790,CABR-2001,1034753.0,0.047537310306123313,-101543.0,-0.08936315889521744,National Monument,159.94,West,0.0748,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Medium,13,9,2,1,4,2,2
1791,CABR-2002,1048371.0,0.04816293119511691,13618.0,0.013160628671769979,National Monument,159.94,West,0.16879999999999998,-0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Medium,13,9,2,2,1,2,2
1792,CABR-2003,1004280.0,0.04613735837850532,-44091.0,-0.04205667650097151,National Monument,159.94,West,0.2738,0.9,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Increased,Medium,13,9,2,0,4,1,2
1793,CABR-2004,903265.0,0.04149665533094417,-101015.0,-0.10058449834707452,National Monument,159.94,West,0.1116,0.3,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Nominal,Medium,13,9,0,2,1,2,2
1794,CABR-2005,826615.0,0.037975298219668,-76650.0,-0.08485881773344478,National Monument,159.94,West,0.3014,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Increased,Medium,13,9,2,0,4,1,2
1795,CABR-2006,804826.0,0.03697429560913184,-21789.0,-0.026359308747119274,National Monument,159.94,West,0.1636,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Medium,13,9,2,1,4,2,2
1796,CABR-2007,739534.0,0.03397473333242677,-65292.0,-0.08112560975912805,National Monument,159.94,West,0.2982,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Increased,Medium,13,9,2,0,4,1,2
1797,CABR-2008,705331.0,0.032403422474279624,-34203.0,-0.04624939488921402,National Monument,159.94,West,0.16760000000000003,-1.6,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Medium,13,9,2,1,2,2,2
1798,CABR-2009,767687.0,0.03526810276169954,62356.0,0.08840671968196492,National Monument,159.94,West,0.005600000000000001,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Medium,13,9,2,1,4,2,2
1799,CABR-2010,763140.0,0.03505921025308933,-4547.0,-0.0059229868422938,National Monument,159.94,West,0.17579999999999998,1.5,Minimal Change,0,0,0,0,El Niño,Strong,Strong El Niño,Nominal,Medium,13,9,2,0,2,2,2
1800,CABR-2011,813351.0,0.03736594034981846,50211.0,0.06579526692350028,National Monument,159.94,West,0.0572,-1.4,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Medium,13,9,2,1,0,2,2
1801,CABR-2012,877951.0,0.04033371163994815,64600.0,0.07942450430379996,National Monument,159.94,West,0.37799999999999995,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Medium,13,9,2,1,4,1,2
1802,CABR-2013,856128.0,0.03933114704452245,-21823.0,-0.024856740296440236,National Monument,159.94,West,0.3486,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Medium,13,9,2,1,4,1,2
1803,CABR-2014,893434.0,0.04104501199420632,37306.0,0.043575259774239365,National Monument,159.94,West,0.6265999999999999,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Extreme,Medium,13,9,2,1,4,0,2
1804,CABR-2015,981825.0,0.045105759240426965,88391.0,0.09893400072081429,National Monument,159.94,West,0.6437999999999999,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Extreme,Medium,13,9,2,0,4,0,2
1805,CABR-2016,959145.0,0.0440638234376384,-22680.0,-0.02309983958444733,National Monument,159.94,West,0.33020000000000005,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Increased,Medium,13,9,2,0,3,1,2
1806,CABR-2017,997903.0,0.04584439433025212,38758.0,0.04040890584843793,National Monument,159.94,West,0.5094,-0.7,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Extreme,Medium,13,9,2,1,4,0,2
1807,CABR-2018,842104.0,0.03868687421831844,-155799.0,-0.15612639705462356,National Monument,159.94,West,0.252,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Increased,Medium,13,9,0,1,0,1,2
1808,CABR-2019,761485.0,0.034983178341554275,-80619.0,-0.09573520610280915,National Monument,159.94,West,0.15539999999999998,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Medium,13,9,2,0,4,2,2
1809,CABR-2020,523878.0,0.024067338822454508,-237607.0,-0.3120310971325765,National Monument,159.94,West,0.42200000000000004,0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Extreme,Medium,13,9,0,2,1,0,2
1810,CABR-2021,683613.0,0.031405681655718685,159735.0,0.30490877647085773,National Monument,159.94,West,0.7173999999999999,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Medium,13,9,1,1,0,0,2
1811,CABR-2022,768076.0,0.03528597370646518,84463.0,0.12355382358147081,National Monument,159.94,West,0.4266,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Medium,13,9,1,1,0,0,2
1812,CABR-2023,810147.0,0.03721874624434515,42071.0,0.05477452752071409,National Monument,159.94,West,0.1744,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Medium,13,9,2,1,4,2,2
1813,CABR-2024,845912.0,0.03886181652594714,35765.0,0.044146309250049684,National Monument,159.94,West,0.332,1.2,Minimal Change,0,0,1,0,El Niño,Moderate,Moderate El Niño,Increased,Medium,13,9,2,0,0,1,2
1814,CABR-2025,769336.0,0.03534385902884233,-76576.0,-0.09052478271971552,National Monument,159.94,West,0.501,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Extreme,Medium,13,9,2,1,0,0,2
1815,CANE-2022,16217.0,0.0007450208515794607,-26878.0,-0.6236918436013459,National Monument,464.97,Ohio Valley,0.061399999999999996,-1.2,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Medium,13,4,0,1,0,2,2
1816,CANE-2023,16397.0,0.000753290183347624,180.0,0.01109946352592958,National Monument,464.97,Ohio Valley,0.38880000000000003,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Medium,13,4,2,1,4,1,2
