,Park_Code,Designation,Region,Gross Area Acres,Year,Percentage Area
21211,HEHO,National Historic Site,Upper Midwest,186.8,2009,0.1884
21212,HEHO,National Historic Site,Upper Midwest,186.8,2010,0.4482
21213,HEHO,National Historic Site,Upper Midwest,186.8,2011,0.08439999999999999
21214,HEHO,National Historic Site,Upper Midwest,186.8,2012,0.5226
21215,HEHO,National Historic Site,Upper Midwest,186.8,2013,0.1226
21216,HEHO,National Historic Site,Upper Midwest,186.8,2014,0.444
21217,HEHO,National Historic Site,Upper Midwest,186.8,2015,0.2528
21218,HEHO,National Historic Site,Upper Midwest,186.8,2016,0.6198
21219,HEHO,National Historic Site,Upper Midwest,186.8,2017,0.345
21220,HEHO,National Historic Site,Upper Midwest,186.8,2018,0.2648
21221,HEHO,National Historic Site,Upper Midwest,186.8,2019,0.385
21222,HEHO,National Historic Site,Upper Midwest,186.8,2020,0.2716
21223,HEHO,National Historic Site,Upper Midwest,186.8,2021,0.4174
21224,HEHO,National Historic Site,Upper Midwest,186.8,2022,0.0872
21225,HEHO,National Historic Site,Upper Midwest,186.8,2023,0.36219999999999997
21226,HEHO,National Historic Site,Upper Midwest,186.8,2024,0.5182
21227,HEHO,National Historic Site,Upper Midwest,186.8,2025,0.1204
21228,HOFR,National Historic Site,Northeast,838.43,1910,0.21239999999999998
21229,HOFR,National Historic Site,Northeast,838.43,1911,0.26039999999999996
21230,HOFR,National Historic Site,Northeast,838.43,1912,0.2566
21231,HOFR,National Historic Site,Northeast,838.43,1913,0.2336
21232,HOFR,National Historic Site,Northeast,838.43,1914,0.43439999999999995
21233,HOFR,National Historic Site,Northeast,838.43,1915,0.196
21234,HOFR,National Historic Site,Northeast,838.43,1916,0.23379999999999998
21235,HOFR,National Historic Site,Northeast,838.43,1917,0.44520000000000004
21236,HOFR,National Historic Site,Northeast,838.43,1918,0.30879999999999996
21237,HOFR,National Historic Site,Northeast,838.43,1919,0.0316
21238,HOFR,National Historic Site,Northeast,838.43,1920,0.19879999999999998
21239,HOFR,National Historic Site,Northeast,838.43,1921,0.24480000000000002
21240,HOFR,National Historic Site,Northeast,838.43,1922,0.1246
21241,HOFR,National Historic Site,Northeast,838.43,1923,0.2594
21242,HOFR,National Historic Site,Northeast,838.43,1924,0.575
21243,HOFR,National Historic Site,Northeast,838.43,1925,0.1192
21244,HOFR,National Historic Site,Northeast,838.43,1926,0.3848
21245,HOFR,National Historic Site,Northeast,838.43,1927,0.07
21246,HOFR,National Historic Site,Northeast,838.43,1928,0.121
21247,HOFR,National Historic Site,Northeast,838.43,1929,0.0594
21248,HOFR,National Historic Site,Northeast,838.43,1930,0.1618
21249,HOFR,National Historic Site,Northeast,838.43,1931,0.1788
21250,HOFR,National Historic Site,Northeast,838.43,1932,0.1076
21251,HOFR,National Historic Site,Northeast,838.43,1933,0.071
21252,HOFR,National Historic Site,Northeast,838.43,1934,0.2278
21253,HOFR,National Historic Site,Northeast,838.43,1935,0.1268
21254,HOFR,National Historic Site,Northeast,838.43,1936,0.1052
21255,HOFR,National Historic Site,Northeast,838.43,1937,0.1142
21256,HOFR,National Historic Site,Northeast,838.43,1938,0.0626
21257,HOFR,National Historic Site,Northeast,838.43,1939,0.0736
21258,HOFR,National Historic Site,Northeast,838.43,1940,0.4138
21259,HOFR,National Historic Site,Northeast,838.43,1941,0.1902
21260,HOFR,National Historic Site,Northeast,838.43,1942,0.09960000000000001
21261,HOFR,National Historic Site,Northeast,838.43,1943,0.17120000000000002
21262,HOFR,National Historic Site,Northeast,838.43,1944,0.06860000000000001
21263,HOFR,National Historic Site,Northeast,838.43,1945,0.171
21264,HOFR,National Historic Site,Northeast,838.43,1946,0.1462
21265,HOFR,National Historic Site,Northeast,838.43,1947,0.0184
21266,HOFR,National Historic Site,Northeast,838.43,1948,0.1304
21267,HOFR,National Historic Site,Northeast,838.43,1949,0.2144
21268,HOFR,National Historic Site,Northeast,838.43,1950,0.1576
21269,HOFR,National Historic Site,Northeast,838.43,1951,0.0674
21270,HOFR,National Historic Site,Northeast,838.43,1952,0.12560000000000002
21271,HOFR,National Historic Site,Northeast,838.43,1953,0.22899999999999998
21272,HOFR,National Historic Site,Northeast,838.43,1954,0.1882
21273,HOFR,National Historic Site,Northeast,838.43,1955,0.132
21274,HOFR,National Historic Site,Northeast,838.43,1956,0.1348
21275,HOFR,National Historic Site,Northeast,838.43,1957,0.16579999999999998
21276,HOFR,National Historic Site,Northeast,838.43,1958,0.2858
21277,HOFR,National Historic Site,Northeast,838.43,1959,0.0008
21278,HOFR,National Historic Site,Northeast,838.43,1960,0.0746
21279,HOFR,National Historic Site,Northeast,838.43,1961,0.013600000000000001
21280,HOFR,National Historic Site,Northeast,838.43,1962,0.2432
21281,HOFR,National Historic Site,Northeast,838.43,1963,0.2746
21282,HOFR,National Historic Site,Northeast,838.43,1964,0.1632
21283,HOFR,National Historic Site,Northeast,838.43,1965,0.157
21284,HOFR,National Historic Site,Northeast,838.43,1966,0.1684
21285,HOFR,National Historic Site,Northeast,838.43,1967,0.10060000000000001
21286,HOFR,National Historic Site,Northeast,838.43,1968,0.0558
21287,HOFR,National Historic Site,Northeast,838.43,1969,0.0168
21288,HOFR,National Historic Site,Northeast,838.43,1970,0.0126
21289,HOFR,National Historic Site,Northeast,838.43,1971,0.0762
21290,HOFR,National Historic Site,Northeast,838.43,1972,0.3762
21291,HOFR,National Historic Site,Northeast,838.43,1973,0.24719999999999998
21292,HOFR,National Historic Site,Northeast,838.43,1974,0.0974
21293,HOFR,National Historic Site,Northeast,838.43,1975,0.1448
21294,HOFR,National Historic Site,Northeast,838.43,1976,0.2434
21295,HOFR,National Historic Site,Northeast,838.43,1977,0.1834
21296,HOFR,National Historic Site,Northeast,838.43,1978,0.26899999999999996
21297,HOFR,National Historic Site,Northeast,838.43,1979,0.19399999999999998
21298,HOFR,National Historic Site,Northeast,838.43,1980,0.10619999999999999
21299,HOFR,National Historic Site,Northeast,838.43,1981,0.068
21300,HOFR,National Historic Site,Northeast,838.43,1982,0.06480000000000001
21301,HOFR,National Historic Site,Northeast,838.43,1983,0.065
21302,HOFR,National Historic Site,Northeast,838.43,1984,0.0318
21303,HOFR,National Historic Site,Northeast,838.43,1985,0.1192
21304,HOFR,National Historic Site,Northeast,838.43,1986,0.0622
21305,HOFR,National Historic Site,Northeast,838.43,1987,0.053
21306,HOFR,National Historic Site,Northeast,838.43,1988,0.0602
21307,HOFR,National Historic Site,Northeast,838.43,1989,0.1298
21308,HOFR,National Historic Site,Northeast,838.43,1990,0.3194
21309,HOFR,National Historic Site,Northeast,838.43,1991,0.2724
21310,HOFR,National Historic Site,Northeast,838.43,1992,0.1628
21311,HOFR,National Historic Site,Northeast,838.43,1993,0.021
21312,HOFR,National Historic Site,Northeast,838.43,1994,0.1168
21313,HOFR,National Historic Site,Northeast,838.43,1995,0.064
21314,HOFR,National Historic Site,Northeast,838.43,1996,0.31079999999999997
21315,HOFR,National Historic Site,Northeast,838.43,1997,0.059000000000000004
21316,HOFR,National Historic Site,Northeast,838.43,1998,0.4708
21317,HOFR,National Historic Site,Northeast,838.43,1999,0.365
21318,HOFR,National Historic Site,Northeast,838.43,2000,0.1158
21319,HOFR,National Historic Site,Northeast,838.43,2001,0.21960000000000002
21320,HOFR,National Historic Site,Northeast,838.43,2002,0.155
21321,HOFR,National Historic Site,Northeast,838.43,2003,0.3132
21322,HOFR,National Historic Site,Northeast,838.43,2004,0.2168
21323,HOFR,National Historic Site,Northeast,838.43,2005,0.2868
21324,HOFR,National Historic Site,Northeast,838.43,2006,0.637
21325,HOFR,National Historic Site,Northeast,838.43,2007,0.10679999999999999
21326,HOFR,National Historic Site,Northeast,838.43,2008,0.2352
21327,HOFR,National Historic Site,Northeast,838.43,2009,0.1592
21328,HOFR,National Historic Site,Northeast,838.43,2010,0.33880000000000005
21329,HOFR,National Historic Site,Northeast,838.43,2011,0.6314
21330,HOFR,National Historic Site,Northeast,838.43,2012,0.47479999999999994
21331,HOFR,National Historic Site,Northeast,838.43,2013,0.1646
21332,HOFR,National Historic Site,Northeast,838.43,2014,0.1074
21333,HOFR,National Historic Site,Northeast,838.43,2015,0.18
21334,HOFR,National Historic Site,Northeast,838.43,2016,0.3778
21335,HOFR,National Historic Site,Northeast,838.43,2017,0.299
21336,HOFR,National Historic Site,Northeast,838.43,2018,0.3496
21337,HOFR,National Historic Site,Northeast,838.43,2019,0.3968
21338,HOFR,National Historic Site,Northeast,838.43,2020,0.4376
21339,HOFR,National Historic Site,Northeast,838.43,2021,0.547
21340,HOFR,National Historic Site,Northeast,838.43,2022,0.2064
21341,HOFR,National Historic Site,Northeast,838.43,2023,0.6038
21342,HOFR,National Historic Site,Northeast,838.43,2024,0.5454
21343,HOFR,National Historic Site,Northeast,838.43,2025,0.1524
21344,HOME,National Historical Park,Northern Rockies and Plains,210.45,1910,0.1808
21345,HOME,National Historical Park,Northern Rockies and Plains,210.45,1911,0.30219999999999997
21346,HOME,National Historical Park,Northern Rockies and Plains,210.45,1912,0.3496
21347,HOME,National Historical Park,Northern Rockies and Plains,210.45,1913,0.1746
21348,HOME,National Historical Park,Northern Rockies and Plains,210.45,1914,0.1142
21349,HOME,National Historical Park,Northern Rockies and Plains,210.45,1915,0.2518
21350,HOME,National Historical Park,Northern Rockies and Plains,210.45,1916,0.5472
21351,HOME,National Historical Park,Northern Rockies and Plains,210.45,1917,0.4094
21352,HOME,National Historical Park,Northern Rockies and Plains,210.45,1918,0.0768
21353,HOME,National Historical Park,Northern Rockies and Plains,210.45,1919,0.1648
21354,HOME,National Historical Park,Northern Rockies and Plains,210.45,1920,0.1522
21355,HOME,National Historical Park,Northern Rockies and Plains,210.45,1921,0.1674
21356,HOME,National Historical Park,Northern Rockies and Plains,210.45,1922,0.1648
21357,HOME,National Historical Park,Northern Rockies and Plains,210.45,1923,0.21719999999999998
21358,HOME,National Historical Park,Northern Rockies and Plains,210.45,1924,0.3346
21359,HOME,National Historical Park,Northern Rockies and Plains,210.45,1925,0.1148
21360,HOME,National Historical Park,Northern Rockies and Plains,210.45,1926,0.0888
21361,HOME,National Historical Park,Northern Rockies and Plains,210.45,1927,0.34159999999999996
21362,HOME,National Historical Park,Northern Rockies and Plains,210.45,1928,0.17920000000000003
21363,HOME,National Historical Park,Northern Rockies and Plains,210.45,1929,0.327
21364,HOME,National Historical Park,Northern Rockies and Plains,210.45,1930,0.1048
21365,HOME,National Historical Park,Northern Rockies and Plains,210.45,1931,0.4158
21366,HOME,National Historical Park,Northern Rockies and Plains,210.45,1932,0.0674
21367,HOME,National Historical Park,Northern Rockies and Plains,210.45,1933,0.17800000000000002
21368,HOME,National Historical Park,Northern Rockies and Plains,210.45,1934,0.5776
21369,HOME,National Historical Park,Northern Rockies and Plains,210.45,1935,0.1336
21370,HOME,National Historical Park,Northern Rockies and Plains,210.45,1936,0.2438
21371,HOME,National Historical Park,Northern Rockies and Plains,210.45,1937,0.263
21372,HOME,National Historical Park,Northern Rockies and Plains,210.45,1938,0.1202
21373,HOME,National Historical Park,Northern Rockies and Plains,210.45,1939,0.2268
21374,HOME,National Historical Park,Northern Rockies and Plains,210.45,1940,0.126
21375,HOME,National Historical Park,Northern Rockies and Plains,210.45,1941,0.16079999999999997
21376,HOME,National Historical Park,Northern Rockies and Plains,210.45,1942,0.1666
21377,HOME,National Historical Park,Northern Rockies and Plains,210.45,1943,0.0834
21378,HOME,National Historical Park,Northern Rockies and Plains,210.45,1944,0.1962
21379,HOME,National Historical Park,Northern Rockies and Plains,210.45,1945,0.09
21380,HOME,National Historical Park,Northern Rockies and Plains,210.45,1946,0.1164
21381,HOME,National Historical Park,Northern Rockies and Plains,210.45,1947,0.11699999999999999
21382,HOME,National Historical Park,Northern Rockies and Plains,210.45,1948,0.0882
21383,HOME,National Historical Park,Northern Rockies and Plains,210.45,1949,0.1
21384,HOME,National Historical Park,Northern Rockies and Plains,210.45,1950,0.3428
21385,HOME,National Historical Park,Northern Rockies and Plains,210.45,1951,0.4772
21386,HOME,National Historical Park,Northern Rockies and Plains,210.45,1952,0.1438
21387,HOME,National Historical Park,Northern Rockies and Plains,210.45,1953,0.15380000000000002
21388,HOME,National Historical Park,Northern Rockies and Plains,210.45,1954,0.20379999999999998
21389,HOME,National Historical Park,Northern Rockies and Plains,210.45,1955,0.203
21390,HOME,National Historical Park,Northern Rockies and Plains,210.45,1956,0.0974
21391,HOME,National Historical Park,Northern Rockies and Plains,210.45,1957,0.07200000000000001
21392,HOME,National Historical Park,Northern Rockies and Plains,210.45,1958,0.0458
21393,HOME,National Historical Park,Northern Rockies and Plains,210.45,1959,0.018000000000000002
21394,HOME,National Historical Park,Northern Rockies and Plains,210.45,1960,0.10300000000000001
21395,HOME,National Historical Park,Northern Rockies and Plains,210.45,1961,0.1502
21396,HOME,National Historical Park,Northern Rockies and Plains,210.45,1962,0.033
21397,HOME,National Historical Park,Northern Rockies and Plains,210.45,1963,0.0756
21398,HOME,National Historical Park,Northern Rockies and Plains,210.45,1964,0.1402
21399,HOME,National Historical Park,Northern Rockies and Plains,210.45,1965,0.157
21400,HOME,National Historical Park,Northern Rockies and Plains,210.45,1966,0.09960000000000001
21401,HOME,National Historical Park,Northern Rockies and Plains,210.45,1967,0.0562
21402,HOME,National Historical Park,Northern Rockies and Plains,210.45,1968,0.1442
21403,HOME,National Historical Park,Northern Rockies and Plains,210.45,1969,0.106
21404,HOME,National Historical Park,Northern Rockies and Plains,210.45,1970,0.09
21405,HOME,National Historical Park,Northern Rockies and Plains,210.45,1971,0.1352
21406,HOME,National Historical Park,Northern Rockies and Plains,210.45,1972,0.13720000000000002
21407,HOME,National Historical Park,Northern Rockies and Plains,210.45,1973,0.1536
21408,HOME,National Historical Park,Northern Rockies and Plains,210.45,1974,0.053200000000000004
21409,HOME,National Historical Park,Northern Rockies and Plains,210.45,1975,0.16760000000000003
21410,HOME,National Historical Park,Northern Rockies and Plains,210.45,1976,0.1512
21411,HOME,National Historical Park,Northern Rockies and Plains,210.45,1977,0.0984
21412,HOME,National Historical Park,Northern Rockies and Plains,210.45,1978,0.3452
21413,HOME,National Historical Park,Northern Rockies and Plains,210.45,1979,0.19399999999999998
21414,HOME,National Historical Park,Northern Rockies and Plains,210.45,1980,0.09300000000000001
21415,HOME,National Historical Park,Northern Rockies and Plains,210.45,1981,0.29960000000000003
21416,HOME,National Historical Park,Northern Rockies and Plains,210.45,1982,0.247
21417,HOME,National Historical Park,Northern Rockies and Plains,210.45,1983,0.12480000000000001
21418,HOME,National Historical Park,Northern Rockies and Plains,210.45,1984,0.14279999999999998
21419,HOME,National Historical Park,Northern Rockies and Plains,210.45,1985,0.17980000000000002
21420,HOME,National Historical Park,Northern Rockies and Plains,210.45,1986,0.1324
21421,HOME,National Historical Park,Northern Rockies and Plains,210.45,1987,0.34979999999999994
21422,HOME,National Historical Park,Northern Rockies and Plains,210.45,1988,0.3432
21423,HOME,National Historical Park,Northern Rockies and Plains,210.45,1989,0.1446
21424,HOME,National Historical Park,Northern Rockies and Plains,210.45,1990,0.187
21425,HOME,National Historical Park,Northern Rockies and Plains,210.45,1991,0.1018
21426,HOME,National Historical Park,Northern Rockies and Plains,210.45,1992,0.0674
21427,HOME,National Historical Park,Northern Rockies and Plains,210.45,1993,0.36219999999999997
21428,HOME,National Historical Park,Northern Rockies and Plains,210.45,1994,0.11699999999999999
21429,HOME,National Historical Park,Northern Rockies and Plains,210.45,1995,0.193
21430,HOME,National Historical Park,Northern Rockies and Plains,210.45,1996,0.3454
21431,HOME,National Historical Park,Northern Rockies and Plains,210.45,1997,0.11939999999999999
