,cei_pct_area,RONI,Gross Area Acres,Desig_NatlPark,Region_Multiple,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_Upper Midwest,Region_West
7287,0.2488,-0.5,41686.0,1,False,False,False,False,False,False,False,True,False,False
4862,0.1782,-0.1,46263.07,0,False,False,False,False,False,False,True,False,False,False
9969,0.27940000000000004,2.2,61939.15,1,False,False,False,True,False,False,False,False,False,False
4416,0.0946,0.1,108399.27,1,False,False,False,False,False,False,True,False,False,False
2170,0.0834,0.3,241904.5,1,False,False,False,False,False,False,False,True,False,False
6338,0.1524,-1.1,0.76,0,False,True,False,False,False,False,False,False,False,False
16284,0.3456,-0.6,138.39,0,False,False,False,False,False,False,True,False,False,False
3256,0.207,-0.8,4830.22,0,False,False,False,False,False,False,False,True,False,False
6946,0.3858,0.5,1201647.03,1,False,False,False,False,False,False,False,True,False,False
15124,0.1074,-0.5,8.51,0,False,True,False,False,False,False,False,False,False,False
5135,0.1184,0.1,873.11,0,False,False,True,False,False,False,False,False,False,False
6552,0.1592,-0.9,6037.14,0,False,True,False,False,False,False,False,False,False,False
11943,0.061399999999999996,-1.2,72390.91,1,False,False,False,False,True,False,False,False,False,False
640,0.2144,2.3,76678.98,1,False,False,False,False,False,False,False,True,False,False
13239,0.3508,-0.9,73235.97,0,False,False,False,False,False,False,False,False,True,False
17551,0.1524,-1.1,7.44,0,False,True,False,False,False,False,False,False,False,False
16455,0.3034,0.0,57.92,0,False,False,False,False,False,False,True,False,False,False
7791,0.001546,-1.6,3666.21,0,True,False,False,False,False,False,False,False,False,False
2885,0.001546,-1.6,9523.48,0,True,False,False,False,False,False,False,False,False,False
6281,0.303,-0.5,11483.44,0,False,False,False,False,True,False,False,False,False,False
4640,0.207,-0.8,6278.09,0,False,False,False,False,False,False,False,True,False,False
12210,0.1666,0.2,504780.94,1,False,False,False,True,False,False,False,False,False,False
9993,0.13720000000000002,-1.1,61939.15,1,False,False,False,True,False,False,False,False,False,False
14474,0.1524,-1.1,83.02,0,False,True,False,False,False,False,False,False,False,False
17110,0.001,0.3,42503.25,0,False,False,False,False,False,False,False,False,False,True
8551,0.36939999999999995,-0.9,1273.51,0,False,False,True,False,False,False,False,False,False,False
8653,0.1018,0.6,23777.22,1,False,False,True,False,False,False,False,False,False,False
5113,0.3398,2.2,873.11,0,False,False,True,False,False,False,False,False,False,False
8879,0.547,-1.2,0.09,0,False,True,False,False,False,False,False,False,False,False
7524,0.12619999999999998,1.3,254.9,0,False,False,False,False,False,False,True,False,False,False
9920,0.1528,1.5,117574.59,1,False,False,False,True,False,False,False,False,False,False
5776,0.18,-0.7,208.39,0,False,False,False,True,False,False,False,False,False,False
17375,0.0882,2.5,2446.75,0,False,False,False,False,True,False,False,False,False,False
8341,0.2352,-1.6,44.87,0,False,True,False,False,False,False,False,False,False,False
12150,0.3654,2.5,504780.94,1,False,False,False,True,False,False,False,False,False,False
15340,0.15539999999999998,0.6,461901.37,1,False,False,False,False,False,False,False,False,False,True
10030,0.1818,-1.2,504780.94,1,False,False,False,True,False,False,False,False,False,False
381,0.43560000000000004,0.6,515.61,0,False,False,False,False,False,False,True,False,False,False
15339,0.15539999999999998,0.6,404062.63,1,False,False,False,False,False,False,False,False,False,True
4779,0.3034,0.0,138.39,0,False,False,False,False,False,False,True,False,False,False
14391,0.2186,0.7,310.45,0,False,False,False,False,False,False,True,False,False,False
4398,0.37799999999999995,-0.8,13.19,0,False,False,False,False,False,False,False,False,False,True
14667,0.0602,0.7,190.75,0,False,True,False,False,False,False,False,False,False,False
14452,0.3132,0.9,83.02,0,False,True,False,False,False,False,False,False,False,False
3224,0.201,-1.5,26692.6,1,False,False,False,False,False,False,True,False,False,False
4891,0.1226,-0.9,138.39,0,False,False,False,False,False,False,True,False,False,False
14033,0.3132,0.9,4.56,0,False,True,False,False,False,False,False,False,False,False
4693,0.2158,2.3,0.3,0,False,False,False,False,False,False,True,False,False,False
17496,0.3148,-0.8,130.28,0,False,False,False,False,False,False,True,False,False,False
14495,0.195,-1.7,92799.73,1,False,False,False,False,False,False,False,True,False,False
12342,0.1362,0.3,504780.94,1,False,False,False,True,False,False,False,False,False,False
3095,0.133,-0.6,8.59,0,False,False,False,False,False,False,True,False,False,False
8373,0.1642,0.3,16034.81,1,False,False,False,False,True,False,False,False,False,False
7502,0.27,0.6,86367.1,1,False,False,False,False,False,True,False,False,False,False
2961,0.2144,2.3,12024.73,0,False,False,False,False,False,False,False,True,False,False
3188,0.491,0.9,20536.39,0,False,False,False,False,False,False,False,True,False,False
15015,0.295,-0.2,153121.09,0,False,False,False,False,False,False,False,False,False,True
11404,0.4142,0.6,87.75,0,False,False,False,False,False,False,True,False,False,False
14932,0.13720000000000002,-1.1,2145.56,0,False,False,False,True,False,False,False,False,False,False
17205,0.2632,-1.4,18.07,0,False,False,False,False,False,False,True,False,False,False
2931,0.17739999999999997,-1.6,9898.63,0,False,False,False,False,False,True,False,False,False,False
17525,0.365,-1.5,7.44,0,False,True,False,False,False,False,False,False,False,False
32,0.48,-0.8,344.5,0,False,False,False,False,True,False,False,False,False,False
9382,0.2982,0.6,404062.63,1,False,False,False,False,False,False,False,False,False,True
15777,0.41259999999999997,1.2,3137.71,0,False,False,False,False,False,False,False,True,False,False
6854,0.0834,0.6,2735.28,0,False,False,False,False,False,False,False,True,False,False
14319,0.13720000000000002,-1.1,117574.59,1,False,False,False,True,False,False,False,False,False,False
16294,0.41659999999999997,2.2,138.39,0,False,False,False,False,False,False,True,False,False,False
16215,0.1568,-0.9,46263.07,0,False,False,False,False,False,False,True,False,False,False
11290,0.15539999999999998,0.6,1549966.76,0,False,False,False,False,False,False,False,False,False,True
1441,0.46740000000000004,-1.1,102397.89,0,False,False,False,False,False,False,True,False,False,False
1149,0.1018,0.6,969.61,0,False,False,True,False,False,False,False,False,False,False
942,0.11,0.6,33676.67,0,False,False,False,False,False,False,False,True,False,False
6938,0.2086,0.6,1201647.03,1,False,False,False,False,False,False,False,True,False,False
12791,0.41659999999999997,2.2,80784.3,0,False,False,False,False,False,False,True,False,False,False
715,0.1524,-1.2,757.51,0,False,False,False,False,False,True,False,False,False,False
15079,0.18,0.5,3607.59,0,False,True,False,False,False,False,False,False,False,False
1216,0.33840000000000003,-1.2,123702.05,0,False,False,False,False,True,False,False,False,False,False
16791,0.0894,-1.6,2.18,0,False,False,False,False,False,False,True,False,False,False
15297,0.16760000000000003,-1.6,404062.63,1,False,False,False,False,False,False,False,False,False,True
14999,0.41259999999999997,1.2,12583.34,0,False,False,False,False,False,False,False,True,False,False
16413,0.2086,0.6,360.32,0,False,False,False,False,False,False,False,True,False,False
9016,0.42200000000000004,0.1,795155.85,1,False,False,False,False,False,False,False,False,False,True
13560,0.1352,-0.5,18.07,0,False,False,False,False,False,False,True,False,False,False
2435,0.36060000000000003,-0.8,19.38,0,False,False,False,False,False,False,True,False,False,False
10868,0.33840000000000003,-1.2,72041.73,1,False,False,False,False,True,False,False,False,False,False
230,0.2266,0.6,1370.97,0,False,False,False,False,False,True,False,False,False,False
2864,0.00193,1.6,9523.48,0,True,False,False,False,False,False,False,False,False,False
7361,0.5376,-1.2,41686.0,1,False,False,False,False,False,False,False,True,False,False
5743,0.46740000000000004,-0.5,208.39,0,False,False,False,True,False,False,False,False,False,False
4973,0.14300000000000002,-0.9,523.0,0,False,False,False,False,False,True,False,False,False,False
8582,0.1998,-1.7,78.35,0,False,False,False,False,False,False,True,False,False,False
5937,0.3148,-0.8,8.57,0,False,False,False,False,False,False,True,False,False,False
13751,0.099,-1.6,160.0,0,False,False,False,False,False,False,False,True,False,False
10836,0.2836,-1.7,72041.73,1,False,False,False,False,True,False,False,False,False,False
1951,0.1804,-0.2,337597.83,1,False,False,False,False,False,False,False,True,False,False
10446,0.07780000000000001,0.6,199.96,0,False,False,False,True,False,False,False,False,False,False
15673,0.4376,0.1,62.48,0,False,True,False,False,False,False,False,False,False,False
10396,0.0015060000000000002,-0.6,3409.28,0,True,False,False,False,False,False,False,False,False,False
16869,0.1348,0.3,218223.25,1,False,False,False,False,False,False,False,False,True,False
5436,0.201,-1.5,515.73,0,False,False,False,False,False,False,True,False,False,False
533,0.36060000000000003,-0.8,3287.63,0,False,False,False,False,False,False,True,False,False,False
2471,0.1646,-0.6,1.0,0,False,True,False,False,False,False,False,False,False,False
17322,0.1818,-1.2,138.53,0,False,False,False,True,False,False,False,False,False,False
11267,0.4428,1.2,48456.55,0,False,False,True,False,False,False,False,False,False,False
6261,0.1642,0.3,11483.44,0,False,False,False,False,True,False,False,False,False,False
1762,0.27,0.6,94301.32,0,False,False,False,False,False,True,False,False,False,False
4297,0.2144,2.3,1278.72,0,False,False,False,False,False,False,False,True,False,False
9241,0.2336,0.9,2935.1,0,False,False,False,False,False,False,True,False,False,False
12596,0.0492,0.6,3444.32,0,False,False,False,False,False,False,True,False,False,False
5948,0.36060000000000003,-0.8,8.57,0,False,False,False,False,False,False,True,False,False,False
15860,0.2724,0.6,0.11,0,False,True,False,False,False,False,False,False,False,False
10782,0.1524,-1.2,1571.75,0,False,False,False,False,False,True,False,False,False,False
16382,0.4266,-1.2,22650.0,0,False,False,False,False,False,False,False,False,False,True
3242,0.4192,-0.7,26692.6,1,False,False,False,False,False,False,True,False,False,False
12197,0.1042,0.7,61939.15,1,False,False,False,True,False,False,False,False,False,False
1179,0.3624,-1.2,969.61,0,False,False,True,False,False,False,False,False,False,False
17209,0.3456,-0.6,18.07,0,False,False,False,False,False,False,True,False,False,False
2910,0.1562,1.6,9898.63,0,False,False,False,False,False,True,False,False,False,False
15073,0.1592,-0.9,3607.59,0,False,True,False,False,False,False,False,False,False,False
7092,0.128,-0.1,23777.22,1,False,False,True,False,False,False,False,False,False,False
10585,0.36939999999999995,-0.9,765.34,0,False,False,True,False,False,False,False,False,False,False
7733,0.1568,-0.9,62.04,0,False,False,False,False,False,False,True,False,False,False
16376,0.132,-1.2,1120.0,0,False,False,False,False,False,False,False,True,False,False
2652,0.3478,2.2,54.54,0,False,False,False,False,False,True,False,False,False,False
7699,0.2352,-1.6,1.75,0,False,True,False,False,False,False,False,False,False,False
8274,0.0864,0.7,160.09,0,False,False,False,False,False,False,False,True,False,False
7622,0.18,-0.7,4351.15,0,False,False,False,True,False,False,False,False,False,False
4946,0.36060000000000003,-0.8,46263.07,0,False,False,False,False,False,False,True,False,False,False
15425,0.002152,0.5,9319.16,0,True,False,False,False,False,False,False,False,False,False
1627,0.18280000000000002,-1.1,3.15,0,False,False,False,False,False,True,False,False,False,False
9714,0.1568,-0.9,17.0,0,False,False,False,False,False,False,True,False,False,False
13386,0.1494,0.6,297.08,0,False,False,False,False,False,False,False,False,True,False
13104,0.1782,-0.3,9598.67,0,False,False,False,False,False,False,True,False,False,False
15659,0.637,-0.9,62.48,0,False,True,False,False,False,False,False,False,False,False
16916,0.207,-0.8,3200.61,0,False,False,False,False,False,False,False,True,False,False
12326,0.31420000000000003,0.9,61939.15,1,False,False,False,True,False,False,False,False,False,False
9234,0.1568,-0.9,2935.1,0,False,False,False,False,False,False,True,False,False,False
2238,0.3322,2.2,792.84,0,False,False,False,False,False,False,False,True,False,False
14314,0.13720000000000002,-1.1,61939.15,1,False,False,False,True,False,False,False,False,False,False
3237,0.3148,-0.8,26692.6,1,False,False,False,False,False,False,True,False,False,False
16415,0.0766,-0.9,360.32,0,False,False,False,False,False,False,False,True,False,False
681,0.1562,1.6,757.51,0,False,False,False,False,False,True,False,False,False,False
10226,0.3448,0.5,44977.63,0,False,False,False,False,False,True,False,False,False,False
14910,0.493,-0.9,2145.56,0,False,False,False,True,False,False,False,False,False,False
3082,0.2186,0.7,8.59,0,False,False,False,False,False,False,True,False,False,False
3482,0.0017300000000000002,0.0,24546.83,0,True,False,False,False,False,False,False,False,False,False
17500,0.41659999999999997,2.2,130.28,0,False,False,False,False,False,False,True,False,False,False
1203,0.2932,-1.6,123702.05,0,False,False,False,False,True,False,False,False,False,False
7567,0.0017399999999999998,2.3,138306.64,0,True,False,False,False,False,False,False,False,False,False
7677,0.10619999999999999,0.6,1.75,0,False,True,False,False,False,False,False,False,False,False
10057,0.42840000000000006,-1.1,504780.94,1,False,False,False,True,False,False,False,False,False,False
148,0.547,-1.2,0.35,0,False,True,False,False,False,False,False,False,False,False
